Austria ;"shweal_p0p50_z_AT
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2023;0.0312
Austria ;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.2641
Austria ;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.277
Austria ;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.2848
Austria ;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.2873
Austria ;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.2842
Austria ;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.2909
Austria ;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.2952
Austria ;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.2949
Austria ;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.2959
Austria ;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.302
Austria ;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2022;0.301
Austria ;"shweal_p99p100_z_AT
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2023;0.3033
Belgium ;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.5103
Belgium ;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.5047
Belgium ;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.5085000000000001
Belgium ;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.5162
Belgium ;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.5178
Belgium ;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.5208
Belgium ;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.5217
Belgium ;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.5223
Belgium ;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.5215000000000001
Belgium ;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.5222
Belgium ;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2022;0.522
Belgium ;"shweal_p90p100_z_BE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2023;0.5226000000000001
Belgium ;"shweal_p0p50_z_BE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2012;0.0823
Belgium ;"shweal_p0p50_z_BE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2013;0.0835
Belgium ;"shweal_p0p50_z_BE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2014;0.0813
Belgium ;"shweal_p0p50_z_BE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2015;0.0792
Belgium ;"shweal_p0p50_z_BE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2016;0.0771
Belgium ;"shweal_p0p50_z_BE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2017;0.0747
Belgium ;"shweal_p0p50_z_BE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2018;0.0747
Belgium ;"shweal_p0p50_z_BE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2019;0.0747
Belgium ;"shweal_p0p50_z_BE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2020;0.0748
Belgium ;"shweal_p0p50_z_BE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2021;0.0746
Belgium ;"shweal_p0p50_z_BE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2022;0.0747
Belgium ;"shweal_p0p50_z_BE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2023;0.0746
Belgium ;"shweal_p99p100_z_BE
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.1669
Belgium ;"shweal_p99p100_z_BE
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.1617
Belgium ;"shweal_p99p100_z_BE
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.1643
Belgium ;"shweal_p99p100_z_BE
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.1634
Belgium ;"shweal_p99p100_z_BE
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.1554
Belgium ;"shweal_p99p100_z_BE
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.1474
Belgium ;"shweal_p99p100_z_BE
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.1484
Belgium ;"shweal_p99p100_z_BE
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.1493
Belgium ;"shweal_p99p100_z_BE
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.148
Belgium ;"shweal_p99p100_z_BE
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.1493
Belgium ;"shweal_p99p100_z_BE
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2022;0.1489
Belgium ;"shweal_p99p100_z_BE
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2023;0.1499
Bulgaria ;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.5855
Bulgaria ;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.5831000000000001
Bulgaria ;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.5858
Bulgaria ;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.5869
Bulgaria ;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.5908
Bulgaria ;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.5964
Bulgaria ;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.5957
Bulgaria ;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.5954
Bulgaria ;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.5953
Bulgaria ;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.5894
Bulgaria ;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2022;0.5935
Bulgaria ;"shweal_p90p100_z_BG
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2023;0.5932000000000001
Bulgaria ;"shweal_p0p50_z_BG
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2012;0.0406
Bulgaria ;"shweal_p0p50_z_BG
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2013;0.0407
Bulgaria ;"shweal_p0p50_z_BG
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2014;0.0406
Bulgaria ;"shweal_p0p50_z_BG
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2015;0.0406
Bulgaria ;"shweal_p0p50_z_BG
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2016;0.0403
Bulgaria ;"shweal_p0p50_z_BG
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2017;0.0399
Bulgaria ;"shweal_p0p50_z_BG
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2018;0.0399
Bulgaria ;"shweal_p0p50_z_BG
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2019;0.04
Bulgaria ;"shweal_p0p50_z_BG
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2020;0.04
Bulgaria ;"shweal_p0p50_z_BG
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2021;0.0404
Bulgaria ;"shweal_p0p50_z_BG
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2022;0.04
Bulgaria ;"shweal_p0p50_z_BG
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2023;0.04
Bulgaria ;"shweal_p99p100_z_BG
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.2391
Bulgaria ;"shweal_p99p100_z_BG
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.2366
Bulgaria ;"shweal_p99p100_z_BG
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.2394
Bulgaria ;"shweal_p99p100_z_BG
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.2405
Bulgaria ;"shweal_p99p100_z_BG
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.2447
Bulgaria ;"shweal_p99p100_z_BG
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.2508
Bulgaria ;"shweal_p99p100_z_BG
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.25
Bulgaria ;"shweal_p99p100_z_BG
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.2497
Bulgaria ;"shweal_p99p100_z_BG
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.2496
Bulgaria ;"shweal_p99p100_z_BG
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.2432
Bulgaria ;"shweal_p99p100_z_BG
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2022;0.2507
Bulgaria ;"shweal_p99p100_z_BG
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2023;0.2502
Croatia ;"shweal_p90p100_z_HR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.5763
Croatia ;"shweal_p90p100_z_HR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.5764
Croatia ;"shweal_p90p100_z_HR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.5769000000000001
Croatia ;"shweal_p90p100_z_HR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.5767
Croatia ;"shweal_p90p100_z_HR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.5757
Croatia ;"shweal_p90p100_z_HR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.5117
Croatia ;"shweal_p90p100_z_HR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.5773
Croatia ;"shweal_p90p100_z_HR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.5772
Croatia ;"shweal_p90p100_z_HR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.5772
Croatia ;"shweal_p90p100_z_HR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.5772
Croatia ;"shweal_p90p100_z_HR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2022;0.5772
Croatia ;"shweal_p90p100_z_HR
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2023;0.5772
Croatia ;"shweal_p0p50_z_HR
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2012;0.0409
Croatia ;"shweal_p0p50_z_HR
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2013;0.0409
Croatia ;"shweal_p0p50_z_HR
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2014;0.0409
Croatia ;"shweal_p0p50_z_HR
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2015;0.0409
Croatia ;"shweal_p0p50_z_HR
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2016;0.0409
Croatia ;"shweal_p0p50_z_HR
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2017;0.0808
Croatia ;"shweal_p0p50_z_HR
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2018;0.0409
Croatia ;"shweal_p0p50_z_HR
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2019;0.0409
Croatia ;"shweal_p0p50_z_HR
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2020;0.0409
Croatia ;"shweal_p0p50_z_HR
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2021;0.0409
Croatia ;"shweal_p0p50_z_HR
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2022;0.0409
Croatia ;"shweal_p0p50_z_HR
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2023;0.0409
Croatia ;"shweal_p99p100_z_HR
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.2295
Croatia ;"shweal_p99p100_z_HR
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.2296
Croatia ;"shweal_p99p100_z_HR
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.2301
Croatia ;"shweal_p99p100_z_HR
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.2299
Croatia ;"shweal_p99p100_z_HR
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.2289
Croatia ;"shweal_p99p100_z_HR
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.192
Croatia ;"shweal_p99p100_z_HR
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.2305
Croatia ;"shweal_p99p100_z_HR
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.2304
Croatia ;"shweal_p99p100_z_HR
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.2304
Croatia ;"shweal_p99p100_z_HR
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.2304
Croatia ;"shweal_p99p100_z_HR
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2022;0.2304
Croatia ;"shweal_p99p100_z_HR
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2023;0.2304
Czech Republic ;"shweal_p90p100_z_CZ
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.5839
Czech Republic ;"shweal_p90p100_z_CZ
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.5873
Czech Republic ;"shweal_p90p100_z_CZ
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.5915
Czech Republic ;"shweal_p90p100_z_CZ
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.5876
Czech Republic ;"shweal_p90p100_z_CZ
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.5878
Czech Republic ;"shweal_p90p100_z_CZ
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.5904
Czech Republic ;"shweal_p90p100_z_CZ
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.5929
Czech Republic ;"shweal_p90p100_z_CZ
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.5932000000000001
Czech Republic ;"shweal_p90p100_z_CZ
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.5925
Czech Republic ;"shweal_p90p100_z_CZ
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.5937
Czech Republic ;"shweal_p90p100_z_CZ
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2022;0.5936
Czech Republic ;"shweal_p90p100_z_CZ
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2023;0.5973
Czech Republic ;"shweal_p0p50_z_CZ
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2012;0.04
Czech Republic ;"shweal_p0p50_z_CZ
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2013;0.0397
Czech Republic ;"shweal_p0p50_z_CZ
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2014;0.0393
Czech Republic ;"shweal_p0p50_z_CZ
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2015;0.0397
Czech Republic ;"shweal_p0p50_z_CZ
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2016;0.0396
Czech Republic ;"shweal_p0p50_z_CZ
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2017;0.0394
Czech Republic ;"shweal_p0p50_z_CZ
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2018;0.0391
Czech Republic ;"shweal_p0p50_z_CZ
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2019;0.0391
Czech Republic ;"shweal_p0p50_z_CZ
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2020;0.0392
Czech Republic ;"shweal_p0p50_z_CZ
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2021;0.039
Czech Republic ;"shweal_p0p50_z_CZ
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2022;0.0391
Czech Republic ;"shweal_p0p50_z_CZ
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2023;0.0387
Czech Republic ;"shweal_p99p100_z_CZ
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.2449
Czech Republic ;"shweal_p99p100_z_CZ
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.2511
Czech Republic ;"shweal_p99p100_z_CZ
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.2586
Czech Republic ;"shweal_p99p100_z_CZ
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.2514
Czech Republic ;"shweal_p99p100_z_CZ
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.2522
Czech Republic ;"shweal_p99p100_z_CZ
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.2569
Czech Republic ;"shweal_p99p100_z_CZ
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.2616
Czech Republic ;"shweal_p99p100_z_CZ
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.2621
Czech Republic ;"shweal_p99p100_z_CZ
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.2608
Czech Republic ;"shweal_p99p100_z_CZ
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.263
Czech Republic ;"shweal_p99p100_z_CZ
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2022;0.2629
Czech Republic ;"shweal_p99p100_z_CZ
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2023;0.2695
Denmark ;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.4937
Denmark ;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.4986
Denmark ;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.5026
Denmark ;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.5003000000000001
Denmark ;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.5016
Denmark ;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.5047
Denmark ;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.5055000000000001
Denmark ;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.5023
Denmark ;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.5033
Denmark ;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.5066
Denmark ;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2022;0.5056
Denmark ;"shweal_p90p100_z_DK
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2023;0.4998
Denmark ;"shweal_p0p50_z_DK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2012;0.0413
Denmark ;"shweal_p0p50_z_DK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2013;0.041
Denmark ;"shweal_p0p50_z_DK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2014;0.0407
Denmark ;"shweal_p0p50_z_DK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2015;0.0408
Denmark ;"shweal_p0p50_z_DK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2016;0.0408
Denmark ;"shweal_p0p50_z_DK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2017;0.0405
Denmark ;"shweal_p0p50_z_DK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2018;0.0404
Denmark ;"shweal_p0p50_z_DK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2019;0.0406
Denmark ;"shweal_p0p50_z_DK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2020;0.0406
Denmark ;"shweal_p0p50_z_DK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2021;0.0404
Denmark ;"shweal_p0p50_z_DK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2022;0.0404
Denmark ;"shweal_p0p50_z_DK
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2023;0.0409
Denmark ;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2012;0.1951
Denmark ;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2013;0.2022
Denmark ;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2014;0.2083
Denmark ;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2015;0.2051
Denmark ;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2016;0.207
Denmark ;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2017;0.2119
Denmark ;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2018;0.2134
Denmark ;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2019;0.2087
Denmark ;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2020;0.2096
Denmark ;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2021;0.2149
Denmark ;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2022;0.2133
Denmark ;"shweal_p99p100_z_DK
Net personal wealth
Top 1% | share | adults | equal split
";p99p100;2023;0.2041
Estonia ;"shweal_p90p100_z_EE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2012;0.6669
Estonia ;"shweal_p90p100_z_EE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2013;0.6664
Estonia ;"shweal_p90p100_z_EE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2014;0.6665
Estonia ;"shweal_p90p100_z_EE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2015;0.6556000000000001
Estonia ;"shweal_p90p100_z_EE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2016;0.6534
Estonia ;"shweal_p90p100_z_EE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2017;0.6603
Estonia ;"shweal_p90p100_z_EE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2018;0.6611
Estonia ;"shweal_p90p100_z_EE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2019;0.6601
Estonia ;"shweal_p90p100_z_EE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2020;0.6619
Estonia ;"shweal_p90p100_z_EE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2021;0.6619
Estonia ;"shweal_p90p100_z_EE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2022;0.6654
Estonia ;"shweal_p90p100_z_EE
Net personal wealth
Top 10% | share | adults | equal split
";p90p100;2023;0.6657000000000001
Estonia ;"shweal_p0p50_z_EE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2012;0.0052
Estonia ;"shweal_p0p50_z_EE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2013;0.0052
Estonia ;"shweal_p0p50_z_EE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2014;0.0095
Estonia ;"shweal_p0p50_z_EE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2015;0.0112
Estonia ;"shweal_p0p50_z_EE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2016;0.0118
Estonia ;"shweal_p0p50_z_EE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2017;0.0132
Estonia ;"shweal_p0p50_z_EE
Net personal wealth
Bottom 50% | share | adults | equal split
";p0p50;2018;0.0132
